ticket_id,date,time,status,address,description,agency,category,ForwardedStatus,ForwardedDate,ForwardedTime,TakeTime
2024-CHB8T9,2-ธ.ค.-67,18:41 น.,รอรับเรื่อง 14 ชั่วโมงที่แล้ว,,ที่นั่งหักแล้วค่ะ,"เขตสาทร, กรุงเทพมหานคร",อุปกรณ์ชำรุด,รอรับเรื่อง,2-ธ.ค.-67,18:41 น.,รอรับเรื่อง
2024-GFAYTB,2-ธ.ค.-67,18:41 น.,รอรับเรื่อง 14 ชั่วโมงที่แล้ว,เขตหนองแขม แขวงหนองแขม,มีการเผาขยะและพลาสติกในบริเวณซอยดังกล่าวหลายจุดภายในซอยดังกล่าว ในเวลา 18:00 -23:00 น เกือบทุกวันส่งผลให้หมู่บ้านข้างเคียงได้รับมลพิษจำนวนมาก รบกวนช่วยดำเนินการด้วยครับ เดือดร้อนกันอย่างมากครับ,"เขตหนองแขม, สำนักสิ่งแวดล้อม กทม., กรุงเทพมหานคร",ฝุ่นควัน&กลิ่น&PM2.5,รอรับเรื่อง,2-ธ.ค.-67,18:41 น.,รอรับเรื่อง
2024-L4TQM9,2-ธ.ค.-67,18:34 น.,รอรับเรื่อง 14 ชั่วโมงที่แล้ว,เขตปทุมวัน แขวงวังใหม่,ไม่แสดงรายละเอียด,กรุงเทพโปร่งใส,กรุงเทพโปร่งใส,รอรับเรื่อง,2-ธ.ค.-67,18:34 น.,รอรับเรื่อง
2024-EWNF9A,2-ธ.ค.-67,18:27 น.,รอรับเรื่อง 14 ชั่วโมงที่แล้ว,เขตสวนหลวง แขวงสวนหลวง,รถบรรทุกหินก่อสร้างตะแคงข้างมา 2 วันแล้วยังไมมาเก็บกู้เพราะมันกีดขวางการจราจร,"เขตสวนหลวง, กรุงเทพมหานคร",ถนน,รอรับเรื่อง,2-ธ.ค.-67,18:27 น.,รอรับเรื่อง
2024-H9MG2P,2-ธ.ค.-67,18:15 น.,รอรับเรื่อง 14 ชั่วโมงที่แล้ว,เขตราชเทวี,ไฟเกาะกลางตั้งแต่แยกราชเทวีไปแยกพญาไทไม่ติด,"เขตราชเทวี, กรุงเทพมหานคร",ไฟฟ้า,รอรับเรื่อง,2-ธ.ค.-67,18:15 น.,รอรับเรื่อง
2024-KGLLHZ,2-ธ.ค.-67,18:14 น.,รอรับเรื่อง 14 ชั่วโมงที่แล้ว,เขตบางกอกใหญ่ แขวงวัดอรุณ,เอาถุงทรายและสะพานออก,"เขตบางกอกใหญ่, กรุงเทพมหานคร",ถนน,รอรับเรื่อง,2-ธ.ค.-67,18:14 น.,รอรับเรื่อง
2024-8Y9MP6,2-ธ.ค.-67,18:03 น.,รอรับเรื่อง 14 ชั่วโมงที่แล้ว,เขตธนบุรี แขวงวัดกัลยา,ไม่แสดงรายละเอียด,กรุงเทพโปร่งใส,กรุงเทพโปร่งใส,รอรับเรื่อง,2-ธ.ค.-67,18:03 น.,รอรับเรื่อง
2024-DGH4CM,2-ธ.ค.-67,18:02 น.,รอรับเรื่อง 15 ชั่วโมงที่แล้ว,เขตลาดกระบัง แขวงทับยาว,ฉันเห็นมีกิจการเปิดใหม่ ขึ้นป้ายเป็นตัวอักษรภาษาพม่าล้วน ไม่มีภาษาไทยเลย ใช้แอปแปลภาษาได้ประมานว่าปล่อยเงินกู้ให้กับชาวพม่า อยากให้หน่วยงานต่างๆ ที่เกี่ยวข้องเข้ามาตรวจสอบ สถานที่เป็นอาคารพาณิชย์ ก่อนถึงทางเข้า สถานีตำรวจจรเข้น้อย เขตลาดกระบัง อยู่คิดกับปั๊มน้ำมัน ปตท ถนนหลวงแพ่ง,"เขตลาดกระบัง, กรุงเทพมหานคร",อื่นๆ,รอรับเรื่อง,2-ธ.ค.-67,18:02 น.,รอรับเรื่อง
2024-HLDKB8,2-ธ.ค.-67,18:01 น.,รอรับเรื่อง 15 ชั่วโมงที่แล้ว,เขตวัฒนา แขวงคลองตันเหนือ,ฝาท่อชำรุด,"เขตวัฒนา, ฝ่ายโยธา เขตวัฒนา, กรุงเทพมหานคร",อุปกรณ์ชำรุด,รอรับเรื่อง,2-ธ.ค.-67,19:44 น.,ใช้เวลา 1 ชม. 44 นาที
2024-3L8VMW,2-ธ.ค.-67,17:59 น.,รอรับเรื่อง 15 ชั่วโมงที่แล้ว,,วิภาวดี 64 แยก 14 ช่วงถนนทางเข้าหมู่บ้าน เดอะ แกรนด์ และหมู่บ้าน เศรณีปาร์ค ผิวจราจรถนน ชำรุด และ ไหล่ ทาง ทั้ง2 ข้างถนน ชำรุด มาก รวมทั้ง ริมไหล่ทางทั้ง2 ข้างถนนก็ชำรุดด้วย เวลารถวิ่งสวนกัน จะตกไหล่ทางอาจทำให้ยางรถเสียหาย จึงเรียนมาเพื่อกรุณาพิจารณา ปรับปรุง ผิวจราจร ถนน ทั้งเส้นทางผิวจราจรไหล่ทางและริมไหล่ทางทั้งสองข้างทั้งเส้นทางด้วยครับ,"เขตหลักสี่, ฝ่ายโยธา เขตหลักสี่, กรุงเทพมหานคร",ถนน,รอรับเรื่อง,3-ธ.ค.-67,08:29 น.,ใช้เวลา 14 ชม. 30 นาที
2024-CDRYGH,2-ธ.ค.-67,17:57 น.,รอรับเรื่อง 15 ชั่วโมงที่แล้ว,เขตคลองเตย แขวงพระโขนง,มีผู้ขับขี่รถจักรยานยนต์บนทางเท้า,"เขตคลองเตย, กรุงเทพมหานคร",ผิดกฎจราจร,รอรับเรื่อง,2-ธ.ค.-67,17:57 น.,รอรับเรื่อง
2024-P6D3X8,2-ธ.ค.-67,17:55 น.,รอรับเรื่อง 15 ชั่วโมงที่แล้ว,,ฝาท่อระบายน้ำกระทบกับขอบบ่อเวลารถยนต์วิ่งทับผ่านไปครับ เป็นปัญหาเดิมที่แก้มาสามรอบแล้วไม่หายขาดครับ เป็นทั้งซอยครับ,"เขตหลักสี่, ฝ่ายโยธา เขตหลักสี่, กรุงเทพมหานคร",ถนน,รอรับเรื่อง,3-ธ.ค.-67,08:28 น.,ใช้เวลา 14 ชม. 34 นาที
2024-4GB9NE,2-ธ.ค.-67,17:46 น.,รอรับเรื่อง 15 ชั่วโมงที่แล้ว,เขตสวนหลวง แขวงสวนหลวง,ผักตบชวาเต็มลำลางน้ำที่จะไหลลงคลอง ปกติจะมีเจ้าหน้าที่มาประจำ แต่ปีนี้ไม่มีเลยช่วยแจ้งหน่วยงานเข้ามาจัดกการทีค่ะ,"เขตสวนหลวง, กรุงเทพมหานคร",อื่นๆ,รอรับเรื่อง,2-ธ.ค.-67,17:46 น.,รอรับเรื่อง
